ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,GEO_ID2,x,y,GEO_ID,FSF_Buildi,CountModEx,PcModExt,Fath_Build,year500,Per500Fath,Per100Fath,TOTPOP,TOTHOU,POVERT,UNEMP,FEMHH,DISABL,FORBORN,LIMENG,HISPAN,BLACK,ASIAN,INDIGE,OTHTWO,AGE65,AGE19,MHSAGE,MHSVAL,NOHSD,EXTRAC,AGREXT,RENTER,MOBHOM,NOAUTO,UNINSU,avgRainfal,ChangeDev,INTENS,IMPERV,VACAT
77014,77014,B5,G6350,S,18582699,29539,29.985844,-95.465176,ZCTA5 77014,-95.46364,29.98029,860Z200US77014,7360,5118,0.695380435,7461,1096,0.147,0.067,37471,12911,0.215860445,0.059742483,0.142387456,0.104974592,0.277147661,0.001241806,0.395372421,0.452269755,0.099970644,0.003415975,0.240666115,0.080889221,0.318993355,28.4895438,124930.1102,0.19377132,0.005989089,0.005989089,0.487354578,0.049654358,0.112797167,0.240518855,1243.6759,11.845,16.95789458,40.83758577,0.057197331
77334,77334,B5,G6350,S,37109013,267901,30.7818364,-95.3734393,ZCTA5 77334,-95.36464,30.77995,860Z200US77334,212,18,0.08490566,163,1,0.006,0.006,23,23,0,0,0,0,0,0,0,0,0,0,0,1,0,78.5,140336.5208,0,0,0,1,0,0,0,1208.928916,0.201,16.0114287,0.642308711,0
75103,75103,B5,G6350,S,508801696,8157074,32.5169296,-95.8835471,ZCTA5 75103,-95.88363,32.51202,860Z200US75103,9369,868,0.09264596,9761,390,0.04,0.032,15900,7078,0.087253512,0.011510901,0.040353698,0.199499647,0.019874214,0,0.091320755,0.016163522,0.011383648,0.00490566,0.02327044,0.236100629,0.212830189,36.24569087,165442.0318,0.101972021,0.023137019,0.054236779,0.17073955,0.146945338,0.022508039,0.163384438,1083.93418,0.292,16.81089497,2.744090458,0.227272727
75780,75780,B5,G6350,S,3477510,0,31.9891068,-95.0912178,ZCTA5 75780,-95.09122,31.98911,860Z200US75780,256,12,0.046875,341,6,0.018,0.009,362,188,0.052486188,0.044827586,0.105691057,0.019337017,0.386740331,0,0.784530387,0,0,0,0.505524862,0.085635359,0.229281768,45.92021277,66981.13208,0.436363636,0,0.316582915,0.138211382,0.504065041,0,0.367403315,1163.75421,1.058,17.03333346,11.17817715,0
79325,79325,B5,G6350,S,464974026,1857478,34.414294,-102.9342733,ZCTA5 79325,-102.93817,34.40801,860Z200US79325,1567,89,0.056796426,1455,8,0.005,0.001,2218,799,0.114806378,0.010744436,0.015100671,0.123462415,0.119927863,0,0.541027953,0.003606853,0.010369702,0.002254283,0.131199279,0.110009017,0.440036069,52.80538173,184948.9796,0.203315881,0.005089059,0.100508906,0.342281879,0.052013423,0,0.23690205,444.5825149,0.088,9.892059973,0.518498882,0.246305419
76549,76549,B5,G6350,S,243719751,1144983,31.0170773,-97.833092,ZCTA5 76549,-97.82546,31.0158,860Z200US76549,18586,1171,0.063004412,14971,215,0.014,0.007,53138,20660,0.148671427,0.057842224,0.138729255,0.128469851,0.070382777,0.004257372,0.256163198,0.395253867,0.02886823,0.002860476,0.163291806,0.056475592,0.350144906,25.01108422,142024.9053,0.052648865,0.00695139,0.00765153,0.504001289,0.014393899,0.033406735,0.108042422,836.2466031,3.666,15.1573171,7.961371371,0.032827046
76569,76569,B5,G6350,S,247850191,2545752,30.9393374,-97.2174593,ZCTA5 76569,-97.21903,30.93874,860Z200US76569,2065,182,0.088135593,1804,20,0.011,0.006,3174,1027,0.077504726,0.023925385,0.062639821,0.140516698,0.030245747,0,0.267800882,0.015752993,0.011027095,0.002835539,0.173913043,0.15973535,0.315374921,44.73174294,208375.9591,0.047926764,0,0.016528926,0.125279642,0.147651007,0,0.145872716,893.8676527,0.11,15.12988047,0.692449256,0
76571,76571,B5,G6350,S,323672320,12301036,30.949256,-97.6044378,ZCTA5 76571,-97.58449,30.93305,860Z200US76571,6210,848,0.136553945,5851,277,0.047,0.033,9384,3743,0.077284372,0.025505359,0.013553329,0.161325132,0.0571185,0,0.165814152,0.000852515,0.009057971,0,0.095161978,0.24658994,0.268968457,27.42813251,317305.6905,0.044512195,0,0.001226091,0.150854449,0.135533294,0.009428403,0.092478688,876.0022709,0.653,14.43590504,1.578922978,0.126074499
77625,77625,B5,G6350,S,822778634,2989208,30.367544,-94.3914023,ZCTA5 77625,-94.3923,30.37033,860Z200US77625,6990,2621,0.374964235,5345,258,0.048,0.021,7773,3793,0.183537699,0.042854917,0.067352356,0.228249612,0.032805866,0,0.068956645,0.05905056,0.001157854,0,0.062524122,0.16621639,0.232471375,34.14329027,96841.99838,0.189452407,0.019572954,0.033807829,0.183145322,0.414399469,0.045454545,0.21271362,1461.075001,0.163,16.25571593,0.924465889,0
75454,75454,B5,G6350,S,55416896,546684,33.2829239,-96.5611649,ZCTA5 75454,-96.5607,33.283,860Z200US75454,8826,419,0.047473374,2813,83,0.03,0.02,15341,4858,0.039436803,0.025111309,0.064187035,0.075809921,0.080438042,0.011657663,0.113356365,0.089498729,0.053125611,0.000521478,0.083175803,0.085261717,0.329769898,16.10065871,273116.0649,0.05484598,0.005534326,0.00803795,0.122848034,0.027205101,0,0.063489994,1037.19566,10.933,15.48035719,15.96702643,0
78704,78704,B5,G6350,S,22699911,275481,30.2430316,-97.7650806,ZCTA5 78704,-97.76537,30.24296,860Z200US78704,10028,1365,0.136118867,11976,707,0.059,0.048,49854,29084,0.115909373,0.036124648,0.028137796,0.064853092,0.110482609,0.002803817,0.256990412,0.045171902,0.034179805,0.004994584,0.113170458,0.080635456,0.143298431,39.66586439,724958.124,0.060837302,0.005645508,0.010316664,0.68601375,0.007025057,0.090649536,0.125330214,843.7326883,5.716,12.76956517,46.81739096,0.284381339
79034,79034,B5,G6350,S,769902226,46274,36.3800579,-100.1647641,ZCTA5 79034,-100.16579,36.3753,860Z200US79034,1183,92,0.077768385,1099,20,0.018,0.011,478,286,0.061965812,0.008310249,0.082872928,0.138075314,0.033472803,0,0.033472803,0.018828452,0,0.0041841,0.020920502,0.209205021,0.294979079,70.12587413,81296.2963,0.100609756,0.086580087,0.207792208,0.254143646,0.027624309,0.033149171,0.131799163,575.4968094,0.288,12.65097025,0.691674703,0.171428571
76443,76443,B5,G6350,S,362507642,1037748,32.113392,-99.2114577,ZCTA5 76443,-99.20175,32.1191,860Z200US76443,1701,274,0.161081717,2160,86,0.04,0.028,2019,976,0.133729569,0.033647376,0.051915946,0.218424963,0.018821199,0,0.052501238,0,0,0.000990589,0.061416543,0.228826152,0.305101535,49.80122951,145665.4991,0.098892989,0.031746032,0.184704185,0.294190358,0.097651422,0.035846724,0.164933135,733.8751793,0.074,15.1272727,0.399719273,0.179640719
78125,78125,B5,G6350,S,63559136,0,28.5318475,-97.9665452,ZCTA5 78125,-97.96655,28.53185,860Z200US78125,149,28,0.187919463,136,7,0.051,0.037,17,26,0.294117647,0,0.2,0.294117647,0,0,0.176470588,0,0,0,0.176470588,0.647058824,0.176470588,51.19230769,25000,0.428571429,0,0,0,0.5,0,0,708.2621363,0.219,13.92835819,0.617764937,0.625
75437,75437,B5,G6350,S,156447195,3195926,33.2571658,-95.4647413,ZCTA5 75437,-95.46566,33.25605,860Z200US75437,1047,94,0.089780325,974,10,0.01,0.01,1094,531,0.117915905,0.049878345,0.133640553,0.07952468,0.010054845,0,0.064899452,0,0,0.00274223,0.020109689,0.226691042,0.31261426,44.15536723,198236.7758,0.085135135,0.008658009,0.041125541,0.085253456,0.223502304,0.032258065,0.170932358,1154.090964,0.049,17.68012433,0.855138975,0.432989691
75074,75074,B5,G6350,S,41371350,133528,33.033284,-96.6727584,ZCTA5 75074,-96.67305,33.03298,860Z200US75074,13803,1016,0.073607187,12259,407,0.033,0.02,51820,18451,0.118247892,0.024833858,0.070030546,0.071729631,0.304978773,0.009977712,0.385565419,0.101640293,0.127730606,0.00484369,0.170995755,0.099324585,0.285198765,33.97260311,223944.6385,0.18294597,0.000406219,0.001218657,0.449258966,0.025738206,0.041067994,0.233768996,1017.508816,6.287,14.89230772,46.46858457,0.023285899
78652,78652,B5,G6350,S,29000294,0,30.134626,-97.8606393,ZCTA5 78652,-97.86064,30.13462,860Z200US78652,2564,549,0.214118565,2760,164,0.059,0.037,5014,1724,0.078558413,0.025621512,0.037377451,0.105486941,0.101914639,0,0.313921021,0.027323494,0.009573195,0.004387714,0.115476665,0.148783406,0.244714799,30.41705336,338906.25,0.068787384,0.005830904,0.007653061,0.117647059,0.026960784,0,0.154484714,868.7401883,2.026,12.81538453,5.037603549,0.097826087
78738,78738,B5,G6350,S,109013666,128076,30.307015,-97.9889113,ZCTA5 78738,-97.98998,30.3067,860Z200US78738,11041,587,0.053165474,9823,234,0.024,0.016,26806,11137,0.059624641,0.01271625,0.034393809,0.057524435,0.144034918,0.001781191,0.109602328,0.031373573,0.140341715,0.000783407,0.057673655,0.150861747,0.278743565,16.71549789,695993.5897,0.019441649,0.010372276,0.011337139,0.224992835,0.004012611,0.012897678,0.029209878,855.093225,7.031,13.39357802,12.34337712,0.225373134
78664,78664,B5,G6350,S,43025550,234559,30.5054135,-97.6472835,ZCTA5 78664,-97.64577,30.50466,860Z200US78664,17556,1769,0.100763272,17490,801,0.046,0.031,60152,23207,0.090555863,0.038864756,0.059441351,0.099861466,0.174807155,0.009218783,0.323696635,0.139513233,0.054312409,0.00518686,0.151366538,0.093662721,0.271345924,28.77952773,185862.239,0.097018134,0.001421196,0.001421196,0.449228123,0.001856127,0.027796641,0.123312136,877.6922615,13.328,14.04651174,43.55017661,0.150268336
78753,78753,B5,G6350,S,29389955,0,30.3835908,-97.6733492,ZCTA5 78753,-97.67334,30.3836,860Z200US78753,9025,809,0.089639889,11227,533,0.047,0.033,58805,23590,0.166273262,0.032079044,0.084416749,0.131942193,0.355735057,0.024565685,0.520772043,0.150769492,0.086030099,0.026817447,0.200918289,0.073089023,0.262715755,35.00127173,180673.645,0.220442371,0.004875928,0.004875928,0.650945934,0.051869452,0.056531875,0.21807231,856.6182106,11.396,13.7344828,51.97568296,0.067757009
78728,78728,B5,G6350,S,20069559,44122,30.453202,-97.688674,ZCTA5 78728,-97.68947,30.45537,860Z200US78728,5199,307,0.059049817,5566,199,0.036,0.026,25359,13524,0.140142987,0.025013102,0.057481248,0.093787006,0.206711621,0.003560076,0.301352577,0.163886589,0.117354785,0.00591506,0.150084783,0.07196656,0.199968453,27.1478113,225322.3998,0.051954895,0.000738507,0.000738507,0.718357679,0.04295302,0.076352152,0.150430252,869.4178845,12.923,14.10526316,44.36499061,0.071012806
75167,75167,B5,G6350,S,248116780,1475305,32.3608294,-96.9155228,ZCTA5 75167,-96.91548,32.36121,860Z200US75167,5820,435,0.074742268,4693,207,0.044,0.034,12332,4113,0.03595065,0.026999069,0.024598394,0.110569106,0.045410315,0,0.1118229,0.079062601,0.014839442,0.001540707,0.092442426,0.101524489,0.262163477,27.50170192,288302.0663,0.100261656,0.00914817,0.01139772,0.076807229,0.059738956,0.023343373,0.12300813,967.4969605,1.288,15.54758071,2.598305855,0
76651,76651,B5,G6350,S,245780202,2216346,32.1846669,-96.868159,ZCTA5 76651,-96.87159,32.18312,860Z200US76651,1976,191,0.096659919,1988,71,0.036,0.026,3984,1638,0.083584337,0.017374517,0.049079755,0.137801205,0.063504016,0,0.220883534,0.132781124,0.001757028,0.004016064,0.164407631,0.16315261,0.309738956,42.41636142,172211.2537,0.106692913,0.024512535,0.060167131,0.309475119,0.083162918,0.032038173,0.200803213,948.2347007,0.164,15.33508064,0.995627214,0.087719298
76626,76626,B5,G6350,S,116796297,1220368,32.122997,-96.723082,ZCTA5 76626,-96.71616,32.10521,860Z200US76626,1367,96,0.070226774,1228,11,0.009,0.007,1309,692,0.084797555,0.03666997,0.032586558,0.190221543,0.008403361,0,0.0710466,0.008403361,0,0.001527884,0.079449962,0.120702827,0.300229183,50.02456647,150804.2895,0.096313912,0.037671233,0.051369863,0.240325866,0.154786151,0.063136456,0.155080214,953.5784675,0.142,14.88416668,1.054576377,0.094527363
76108,76108,B5,G6350,S,111619381,3322798,32.7880743,-97.5232469,ZCTA5 76108,-97.51811,32.77944,860Z200US76108,17981,1760,0.097881097,14578,708,0.049,0.032,44125,17531,0.089754465,0.029778495,0.053139195,0.123944242,0.082583569,0,0.276736544,0.069711048,0.01529745,0.015705382,0.164124646,0.136498584,0.290062323,37.18792425,173063.3803,0.102415426,0.010766278,0.015260029,0.319644079,0.009955821,0.018293821,0.160131841,886.567375,5.453,14.14298249,16.71410341,0.154794521
76623,76623,B5,G6350,S,5908145,0,32.2267825,-96.8004473,ZCTA5 76623,-96.78878,32.21899,860Z200US76623,158,8,0.050632911,150,2,0.013,0.007,223,76,0.193548387,0.035502959,0,0.152466368,0.273542601,0,0.717488789,0,0,0.01793722,0.170403587,0.107623318,0.282511211,53.63157895,90384.61538,0.5,0,0,0.246376812,0.376811594,0.086956522,0.376681614,952.2391972,0.483,15.1833334,2.919071614,0.428571429
76105,76105,B5,G6350,S,15262109,0,32.7232873,-97.2700077,ZCTA5 76105,-97.27001,32.72329,860Z200US76105,9329,700,0.075034838,7642,226,0.03,0.018,24277,7863,0.272478866,0.053449732,0.137294491,0.140834021,0.255138609,0.01562429,0.582773819,0.345512213,0.001441694,0.010956873,0.426453021,0.099929975,0.369979816,62.33708508,105626.8377,0.430719004,0.001710315,0.001710315,0.460484569,0.003172772,0.095327372,0.302146986,923.6473904,3.965,14.01428577,36.90522221,0
75157,75157,B5,G6350,S,3480940,78210,32.4634328,-96.4492554,ZCTA5 75157,-96.44914,32.46169,860Z200US75157,316,14,0.044303797,200,5,0.025,0.025,209,123,0.139423077,0.1,0,0.172248804,0.028708134,0,0.090909091,0.09569378,0,0.023923445,0.210526316,0.215311005,0.124401914,41.91463415,65322.58065,0.197740113,0,0.018348624,0.162162162,0.315315315,0.036036036,0.301435407,974.8091654,0.333,15.72500014,6.223574144,0
78215,78215,B5,G6350,S,2751799,0,29.4404459,-98.4802927,ZCTA5 78215,-98.48029,29.44045,860Z200US78215,759,355,0.467720685,676,99,0.146,0.028,3151,2569,0.153944427,0.030473667,0.00330033,0.082491582,0.125991749,0.002310231,0.360837829,0.025071406,0.04379562,0.004443034,0.146302761,0.119961917,0.059663599,26.9118334,279545.4545,0.051302605,0.023224654,0.024564538,0.927392739,0,0.070249882,0.122558923,800.5509005,2.54,12.66978937,69.30597505,0.254464286
76036,76036,B5,G6350,S,114118231,251945,32.5709736,-97.4212752,ZCTA5 76036,-97.41434,32.57366,860Z200US76036,14269,970,0.067979536,9145,291,0.032,0.02,29594,10369,0.068121827,0.036637152,0.048714479,0.113076609,0.070521052,0.001293522,0.237311617,0.212712036,0.022268027,0.003581807,0.127356897,0.138169899,0.313813611,28.22379207,146858.3076,0.077604139,0.008541487,0.008541487,0.259498283,0.044654939,0.014052254,0.122397605,891.0013852,6.724,13.566087,11.55863935,0
75054,75054,B5,G6350,S,15317299,15178566,32.6138476,-97.0253528,ZCTA5 75054,-97.03408,32.60039,860Z200US75054,5283,319,0.060382359,2591,28,0.011,0.009,15820,4824,0.028508217,0.012007019,0.059929004,0.082916957,0.206573957,0,0.149747155,0.327370417,0.141213654,0,0.10448799,0.071618205,0.375979772,15.07960199,338508.8526,0.04304283,0.003319172,0.003319172,0.091877219,0,0.007099603,0.046866106,973.9378051,10.796,15.30769227,12.25789318,0
76015,76015,B5,G6350,S,11047999,4383,32.6916383,-97.1359594,ZCTA5 76015,-97.13344,32.69204,860Z200US76015,4927,356,0.072254922,4800,122,0.025,0.015,17629,6964,0.127120587,0.037393239,0.076292965,0.100742009,0.149526349,0.009033755,0.283510125,0.187985705,0.047592036,0.002098814,0.198479778,0.124624199,0.264507346,42.94428489,114840.3361,0.102561853,0.005071106,0.005071106,0.522165114,0.008994539,0.052039833,0.210388128,962.8641482,2.458,14.79999995,52.6992108,0
76016,76016,B5,G6350,S,22911801,2568113,32.6892222,-97.1891296,ZCTA5 76016,-97.18874,32.68906,860Z200US76016,11779,1412,0.119874353,11145,778,0.07,0.054,31008,11474,0.05617286,0.041394422,0.03975369,0.123061482,0.086848555,0.003579751,0.137029154,0.096523478,0.070884933,0.00128999,0.100683695,0.184855521,0.242969556,40.23522747,185061.3497,0.044809594,0.002709669,0.00389928,0.188173504,0.001720547,0.03069818,0.103732962,951.3876538,2.342,14.49565212,31.59109383,0.083526682
76131,76131,B5,G6350,S,40243862,188781,32.8818207,-97.3459433,ZCTA5 76131,-97.34893,32.88226,860Z200US76131,17299,1384,0.080004625,9863,381,0.039,0.025,47569,15682,0.035396555,0.025395721,0.082476892,0.06953915,0.138682756,0.002908923,0.260884189,0.129916542,0.098509534,0.014379112,0.169564212,0.076036915,0.32222666,19.19589338,147288.576,0.087032086,0.003834162,0.003834162,0.228815203,0.000969556,0.017064185,0.11779856,905.7291506,27.703,14.88648649,42.16948889,0.009478673
78247,78247,B5,G6350,S,37719854,89163,29.5814331,-98.4087763,ZCTA5 78247,-98.41195,29.58005,860Z200US78247,17941,2816,0.156958921,17958,565,0.031,0.015,50588,19160,0.075973315,0.036594511,0.058810787,0.101317102,0.102810943,0.000638366,0.445402072,0.055606073,0.027140824,0.005673282,0.217956828,0.130366885,0.263481458,31.85694154,118324.8299,0.060108644,0.004965883,0.005837756,0.235784685,0.007310733,0.017708221,0.102714029,831.2762294,7.049,13.74210521,38.41424896,0.175792507
78216,78216,B5,G6350,S,36440333,140374,29.5387385,-98.4912578,ZCTA5 78216,-98.49,29.53639,860Z200US78216,9192,1662,0.180809399,10750,589,0.055,0.032,43073,22077,0.172558824,0.031997277,0.070488235,0.142169013,0.116383814,0.000821038,0.593387969,0.055835442,0.015485339,0.006500592,0.280941657,0.118844752,0.233882014,45.55145627,194977.0115,0.103740272,0.002716815,0.005476079,0.661811962,0.001606717,0.088732248,0.17965206,817.1854124,4.419,13.17499998,53.92688505,0.089112469
76006,76006,B5,G6350,S,19790343,124444,32.7870787,-97.1025775,ZCTA5 76006,-97.10023,32.78512,860Z200US76006,2876,511,0.17767733,3899,338,0.087,0.06,24547,13660,0.106166198,0.040326922,0.070503834,0.065615193,0.190817615,0.011456842,0.243817982,0.357762659,0.057807471,0.005214486,0.142868782,0.080213468,0.216156761,37.72291362,211838.0855,0.081265178,0.001247292,0.002166349,0.757070999,0.04617795,0.037684506,0.1859233,944.7289944,2.088,15.06500025,26.61849842,0.021526419
76082,76082,B5,G6350,S,266184249,358513,32.9700435,-97.7337479,ZCTA5 76082,-97.7178,32.97096,860Z200US76082,10100,1016,0.100594059,11211,361,0.032,0.023,22082,8318,0.108111787,0.030799243,0.0385936,0.144506044,0.040485463,0,0.15782085,0.004030432,0.004936147,0.002309573,0.101802373,0.158862422,0.288424962,30.25967781,189561.4323,0.140194715,0.029805659,0.0367536,0.163851119,0.333745365,0.022249691,0.219985459,886.384091,0.983,16.45399245,3.363158481,0.086788814
78202,78202,B5,G6350,S,5974078,0,29.428224,-98.4607867,ZCTA5 78202,-98.46079,29.42822,860Z200US78202,4955,685,0.138244198,4886,205,0.042,0.02,10390,4989,0.296504309,0.064889512,0.062897527,0.20422742,0.133301251,0,0.666794995,0.168142445,0.005101059,0.00827719,0.349759384,0.109913378,0.252454283,66.57416316,162145.3033,0.270745333,0.02762819,0.02762819,0.518492344,0.00942285,0.124852768,0.219297387,800.2738949,2.195,12.7833333,57.61530351,0.036290323
76059,76059,B5,G6350,S,6419298,33925,32.3936547,-97.3306652,ZCTA5 76059,-97.329,32.39209,860Z200US76059,1589,81,0.050975456,1527,17,0.011,0.008,4982,1803,0.139379048,0.019968471,0.00377596,0.094447859,0.097551184,0,0.341429145,0.025090325,0.036330791,0.012645524,0.067442794,0.145523886,0.30248896,39.30144204,108579.6388,0.223010833,0.010181496,0.010181496,0.616740088,0.181875393,0.013215859,0.322679779,938.3435653,2.599,15.39999989,19.11304955,0
78154,78154,B5,G6350,S,85097613,524899,29.5471472,-98.2626045,ZCTA5 78154,-98.26576,29.54774,860Z200US78154,16637,5868,0.35270782,15419,1242,0.081,0.055,39718,15237,0.060612198,0.035089946,0.058296582,0.117445572,0.060249761,0,0.295432801,0.153910066,0.035298857,0.003348608,0.165416184,0.129664132,0.254443829,26.52999278,173662.7447,0.043311963,0.009475584,0.010227615,0.303059537,0.02646086,0.015366593,0.073825155,835.1603252,10.558,13.92159095,22.57499527,0.037241379
78263,78263,B5,G6350,S,98943038,14739108,29.3289098,-98.3128977,ZCTA5 78263,-98.31218,29.35081,860Z200US78263,2927,252,0.086094978,3857,112,0.029,0.02,4806,1905,0.066972668,0.042342124,0.073521577,0.176446109,0.054931336,0,0.403037869,0.098626717,0,0.019142738,0.170620058,0.186641698,0.210778194,35.30577428,165623.0334,0.084774596,0.002953586,0.010126582,0.153436335,0.152370804,0.00213106,0.121514773,785.1820953,1.218,13.72000005,3.810500982,0
78112,78112,B5,G6350,S,133140597,6035867,29.1869042,-98.3927894,ZCTA5 78112,-98.37265,29.21353,860Z200US78112,4805,789,0.164203954,4656,165,0.035,0.02,10087,3277,0.150864222,0.056914894,0.046969216,0.153663131,0.124615842,0.000108378,0.769307029,0.007435313,0.004659463,0.007237038,0.357886388,0.107663329,0.294735799,28.45453158,110089.4454,0.251416322,0.014222658,0.014222658,0.112980006,0.618533799,0.066645509,0.20333102,747.2875277,1.088,14.24316548,3.528295787,0
78264,78264,B5,G6350,S,183047814,326008,29.2011925,-98.5089656,ZCTA5 78264,-98.50533,29.19867,860Z200US78264,6606,1075,0.162730851,7326,406,0.055,0.039,12899,4495,0.260135398,0.04243038,0.055527254,0.179626328,0.158384371,0,0.823862315,0.027831615,0.001938135,0.009768199,0.289169703,0.075199628,0.310024033,29.92380423,111179.173,0.306754334,0.049841772,0.049841772,0.168364748,0.49184921,0.031839022,0.268082797,736.0520264,1.954,13.85815219,3.608409697,0.017574692
76259,76259,B5,G6350,S,132545129,1593381,33.1986954,-97.3119999,ZCTA5 76259,-97.31607,33.19977,860Z200US76259,3501,378,0.107969152,2619,73,0.028,0.019,5469,2118,0.083470621,0.041287614,0.027430221,0.188699945,0.035655513,0,0.110440666,0.066556957,0.017187786,0.008228195,0.063814226,0.132748217,0.243188883,28.83994334,160023.7954,0.148395379,0.003085362,0.005142269,0.191049086,0.240615977,0.00240616,0.135673798,954.9078112,2.157,17.30827071,4.061089948,0
